Query	Match	Name	Organism
group_12092	WP_000029846	type VI secretion system ATPase TssH [Escherichia coli]	Escherichia coli
group_12093	WP_000576890	type VI secretion protein [Escherichia coli]	Escherichia coli
group_12094	CAU99304	conserved hypothetical protein [Escherichia coli 55989]	Escherichia coli 55989
group_12095	WP_001154665	MULTISPECIES: type VI secretion system baseplate subunit TssK [Enterobacteriaceae]	Enterobacteriaceae
group_12096	WP_000152746	type VI secretion lipoprotein TssJ [Escherichia coli]	Escherichia coli
group_12097	WP_001033155	MULTISPECIES: type VI secretion system protein TssA [Enterobacteriaceae]	Enterobacteriaceae
group_12098	WP_000005080	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12099	WP_000198270	MULTISPECIES: type VI secretion system tip protein VgrG [Enterobacteriaceae]	Enterobacteriaceae
group_12100	WP_001173975	MULTISPECIES: type VI secretion system baseplate subunit TssG [Escherichia]	Escherichia
group_12101	WP_001390300	MULTISPECIES: type VI secretion system baseplate subunit TssF [Enterobacteriaceae]	Enterobacteriaceae
group_12102	WP_000233190	MULTISPECIES: type VI secretion system protein AaiC/Hcp2 [Enterobacteriaceae]	Enterobacteriaceae
group_12103	WP_001152049	hypothetical protein [Escherichia coli]	Escherichia coli
group_12104	CAU99407	hypothetical protein EC55989_3350 [Escherichia coli 55989]	Escherichia coli 55989
group_12116	WP_094162970	YqjD family protein, partial [Escherichia coli]	Escherichia coli
group_12126	EFK25653	protein AaeX [Escherichia coli MS 187-1]	Escherichia coli MS 187-1
group_12128	EEJ45833	hypothetical protein HMPREF0358_4563 [Escherichia coli 83972]	Escherichia coli 83972
group_12157	WP_001097216	MULTISPECIES: helix-turn-helix transcriptional regulator [Enterobacterales]	Enterobacterales
group_12166	EGJ81004	flavo domain protein [Shigella flexneri 4343-70]	Shigella flexneri 4343-70
group_12169	WP_001390336	MULTISPECIES: hypothetical protein [Enterobacterales]	Enterobacterales
group_12170	WP_001387366	MULTISPECIES: ATP-binding protein [Enterobacterales]	Enterobacterales
group_12184	ONG19532	hypothetical protein BXT95_16565 [Escherichia coli]	Escherichia coli
group_12189	EFF14549	conserved hypothetical protein [Escherichia coli B354]	Escherichia coli B354
group_12190	EHF19865	hypothetical protein EUAG_00025 [Escherichia coli O104:H4 str. C227-11]	Escherichia coli O104:H4 str. C227-11
group_12199	WP_001428700	ribosome-associated protein [Escherichia coli]	Escherichia coli
group_122	WP_087835152	Tn3-like element Tn3 family transposase, partial [Klebsiella pneumoniae]	Klebsiella pneumoniae
group_12202	CTT06891	helicase/Zfx/Zfy transcription activation region domain-containing protein [Escherichia coli]	Escherichia coli
group_12203	WP_001143292	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12204	WP_000729465	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12205	WP_001390362	hypothetical protein [Escherichia coli]	Escherichia coli
group_12206	WP_001309168	hypothetical protein [Escherichia coli]	Escherichia coli
group_12219	EGB48981	hypothetical protein ERKG_00886 [Escherichia coli H252]	Escherichia coli H252
group_12220	EDV63654	transposon Tn21 resolvase [Escherichia coli B7A]	Escherichia coli B7A
group_12221	WP_000807036	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12229	KGH49931	conjugal transfer protein TraI, partial [Acinetobacter idrijaensis]	Acinetobacter idrijaensis
group_12230	ENH39199	traI domain protein [Escherichia coli P0304816.4]	Escherichia coli P0304816.4
group_12232	WP_000569497	membrane protein [Escherichia coli]	Escherichia coli
group_12233	WP_001216021	dispersin export ABC transporter outer membrane protein AatA [Escherichia coli]	Escherichia coli
group_12234	WP_012602926	dispersin export ABC transporter permease subunit AatP [Escherichia coli]	Escherichia coli
group_12235	WP_000643555	MULTISPECIES: AggR-activated transcriptional regulator Aar [Enterobacteriaceae]	Enterobacteriaceae
group_12236	WP_000721276	MULTISPECIES: dispersin Aap [Enterobacteriaceae]	Enterobacteriaceae
group_12237	EHF16234	hypothetical protein EUBG_05119 [Escherichia coli O104:H4 str. C236-11]	Escherichia coli O104:H4 str. C236-11
group_12238	WP_000565591	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12239	WP_001390512	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_1224	WP_077627823	hypothetical protein [Escherichia coli]	Escherichia coli
group_12241	WP_000450161	transposase [Escherichia coli]	Escherichia coli
group_12242	WP_001390509	aggregative adherence fimbria I major subunit AggA [Escherichia coli]	Escherichia coli
group_12244	WP_105887101	hypothetical protein [Escherichia coli]	Escherichia coli
group_12246	WP_001300316	hypothetical protein [Escherichia coli]	Escherichia coli
group_12247	WP_000551290	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12248	WP_000820795	hypothetical protein [Escherichia coli]	Escherichia coli
group_12249	CAU96148	hypothetical protein EC55989_0269 [Escherichia coli 55989]	Escherichia coli 55989
group_12250	WP_000072422	MULTISPECIES: AlpA family transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_12251	WP_001390385	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12252	WP_000551755	hypothetical protein [Escherichia coli]	Escherichia coli
group_12253	WP_000528108	hypothetical protein [Escherichia coli]	Escherichia coli
group_12254	EMW38176	hypothetical protein EC2785200_0249 [Escherichia coli 2785200]	Escherichia coli 2785200
group_12255	WP_000654335	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_12256	WP_000773311	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12257	CAU96163	conserved hypothetical protein [Escherichia coli 55989]	Escherichia coli 55989
group_12258	WP_000134255	MULTISPECIES: DUF4435 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12259	EHF20435	hypothetical protein EUAG_00595 [Escherichia coli O104:H4 str. C227-11]	Escherichia coli O104:H4 str. C227-11
group_12260	OUG17499	hypothetical protein AZZ66_004672 [Escherichia coli]	Escherichia coli
group_12261	WP_013279321	IncI1-type conjugal transfer protein TraV [Escherichia coli]	Escherichia coli
group_1227	WP_001024789	MULTISPECIES: IncI1-type conjugal transfer protein TraU [Enterobacteriaceae]	Enterobacteriaceae
group_12271	WP_103527974	citrate/succinate antiporter CitT [Escherichia coli]	Escherichia coli
group_12273	WP_109091231	molybdopterin-guanine dinucleotide biosynthesis protein B, partial [Escherichia coli]	Escherichia coli
group_12275	WP_000804045	MULTISPECIES: long polar fimbria major subunit LpfA2 [Escherichia]	Escherichia
group_12276	WP_000229982	hypothetical protein [Escherichia coli]	Escherichia coli
group_12277	WP_000386949	MULTISPECIES: type III secretion system LEE cytoprotective effector EspZ [Enterobacteriaceae]	Enterobacteriaceae
group_12278	WP_001302249	type III secretion system LEE effector EspH [Escherichia coli]	Escherichia coli
group_12279	WP_001003065	type III secretion system LEE chaperone CesF [Escherichia coli]	Escherichia coli
group_12280	WP_000381516	type III secretion system LEE translocon filament protein EspA [Escherichia coli]	Escherichia coli
group_12281	WP_000935759	MULTISPECIES: type III secretion system LEE translocon pore-forming subunit EspD [Enterobacteriaceae]	Enterobacteriaceae
group_12282	WP_024165724	type III secretion system LEE translocon pore-forming subunit EspB [Escherichia coli]	Escherichia coli
group_12283	WP_001053840	MULTISPECIES: type III secretion system LEE needle filament protein EscF [Enterobacteriaceae]	Enterobacteriaceae
group_12284	WP_000571065	MULTISPECIES: trimethoprim-resistant dihydrofolate reductase DfrA8 [Gammaproteobacteria]	Gammaproteobacteria
group_12286	EIN19461	hypothetical protein ECFDA505_4597 [Escherichia coli FDA505]	Escherichia coli FDA505
group_12288	WP_000930891	MULTISPECIES: acyl-CoA thioesterase [Bacteria]	eubacteria
group_12289	WP_000645170	hypothetical protein [Escherichia coli]	Escherichia coli
group_1229	AIF96687	putative methyltransferase [Escherichia coli O157:H7 str. SS17]	Escherichia coli O157:H7 str. SS17
group_12290	WP_001301452	MULTISPECIES: GNAT family N-acetyltransferase [Enterobacteriaceae]	Enterobacteriaceae
group_12291	WP_001302447	MULTISPECIES: DUF1778 domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12292	WP_001071599	MULTISPECIES: AlpA family transcriptional regulator [Enterobacterales]	Enterobacterales
group_12293	EHW15874	hypothetical protein ECDEC8C_3627 [Escherichia coli DEC8C]	Escherichia coli DEC8C
group_12294	AHG10149	Protein NinG [Escherichia coli O145:H28 str. RM13514]	Escherichia coli O145:H28 str. RM13514
group_12297	WP_000409798	hypothetical protein [Escherichia coli]	Escherichia coli
group_12298	WP_000119354	hypothetical protein [Escherichia coli]	Escherichia coli
group_12299	WP_000028392	MULTISPECIES: LexA family transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_123	EHF16196	replication initiation protein [Escherichia coli O104:H4 str. C236-11]	Escherichia coli O104:H4 str. C236-11
group_1230	EIP00584	putative tail assembly protein, partial [Escherichia coli TW09195]	Escherichia coli TW09195
group_12300	WP_001194218	MULTISPECIES: helix-turn-helix domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12301	WP_000675435	fimbrial protein [Escherichia coli]	Escherichia coli
group_12302	EFX10639	hypothetical protein ECO5101_19550 [Escherichia coli O157:H7 str. G5101]	Escherichia coli O157:H7 str. G5101
group_12303	EQZ14317	hypothetical protein G972_02537 [Escherichia coli UMEA 3355-1]	Escherichia coli UMEA 3355-1
group_12304	WP_000390541	hypothetical protein [Escherichia coli]	Escherichia coli
group_12305	WP_001302649	MULTISPECIES: Arc family DNA-binding protein [Enterobacteriaceae]	Enterobacteriaceae
group_12306	WP_001154345	MULTISPECIES: Arc family DNA-binding protein [Enterobacteriaceae]	Enterobacteriaceae
group_12307	WP_000735648	MULTISPECIES: outer membrane protein [Escherichia]	Escherichia
group_12308	WP_000836936	hypothetical protein [Escherichia coli]	Escherichia coli
group_12309	WP_000020919	MULTISPECIES: helix-turn-helix domain-containing protein [Gammaproteobacteria]	Gammaproteobacteria
group_1231	WP_000156848	terminase ATPase subunit family protein [Escherichia coli]	Escherichia coli
group_12310	EDU96847	hypothetical protein ECH7EC508_5071 [Escherichia coli O157:H7 str. EC508]	Escherichia coli O157:H7 str. EC508
group_12311	WP_064234932	hypothetical protein [Escherichia coli]	Escherichia coli
group_12314	WP_000684824	MULTISPECIES: glycosyltransferase family 4 protein [Escherichia]	Escherichia
group_12318	WP_000438343	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12319	WP_001130059	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12320	WP_001220559	HNH endonuclease [Escherichia coli]	Escherichia coli
group_12321	WP_000094838	DUF4224 domain-containing protein [Escherichia coli]	Escherichia coli
group_12322	WP_000702797	hypothetical protein [Escherichia coli]	Escherichia coli
group_12323	WP_077891386	hypothetical protein [Escherichia coli]	Escherichia coli
group_12324	WP_000211280	MULTISPECIES: plasmid partitioning/stability family protein [Bacteria]	eubacteria
group_12325	WP_000014504	MULTISPECIES: DNA-binding protein [Enterobacteriaceae]	Enterobacteriaceae
group_12326	WP_000172738	MULTISPECIES: transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_12328	WP_000104474	DUF551 domain-containing protein [Escherichia coli]	Escherichia coli
group_12329	WP_001131658	DUF1076 domain-containing protein [Escherichia coli]	Escherichia coli
group_12330	WP_001271101	MULTISPECIES: rhodanese [Escherichia]	Escherichia
group_12331	WP_000368825	hypothetical protein [Escherichia coli]	Escherichia coli
group_12332	WP_001459046	hypothetical protein [Escherichia coli]	Escherichia coli
group_12333	WP_096306796	ferritin-like domain-containing protein [Escherichia coli]	Escherichia coli
group_12334	WP_001079482	MULTISPECIES: ferritin-like domain-containing protein [Enterobacteriaceae]	Enterobacteriaceae
group_12335	WP_000488340	manganese catalase family protein [Escherichia coli]	Escherichia coli
group_12336	EHV11465	hypothetical protein ECDEC4C_1418 [Escherichia coli DEC4C]	Escherichia coli DEC4C
group_12337	CTU54493	Uncharacterised protein [Escherichia coli]	Escherichia coli
group_12338	WP_001213059	DUF1378 family protein [Escherichia coli]	Escherichia coli
group_12339	AAG55351	hypothetical protein Z1206 [Escherichia coli O157:H7 str. EDL933]	Escherichia coli O157:H7 str. EDL933
group_1234	EDU51679	conserved domain protein [Escherichia coli O157:H7 str. EC4113]	Escherichia coli O157:H7 str. EC4113
group_12343	WP_001192027	ABC transporter ATP-binding protein [Escherichia coli]	Escherichia coli
group_12344	WP_000367826	beta-ketoacyl synthase [Escherichia coli]	Escherichia coli
group_12345	WP_000049966	MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacteriaceae]	Enterobacteriaceae
group_12346	EDU87163	oxidoreductase, short chain dehydrogenase/reductase family [Escherichia coli O157:H7 str. EC4501]	Escherichia coli O157:H7 str. EC4501
group_12348	AAG55655	hypothetical protein Z1540 [Escherichia coli O157:H7 str. EDL933]	Escherichia coli O157:H7 str. EDL933
group_1235	WP_001192737	MULTISPECIES: DUF4942 domain-containing protein [Escherichia]	Escherichia
group_12351	EDU30866	hypothetical protein ECH7EC4196_2721 [Escherichia coli O157:H7 str. EC4196]	Escherichia coli O157:H7 str. EC4196
group_12352	WP_000160654	alpha/beta hydrolase [Escherichia coli]	Escherichia coli
group_12353	WP_000273724	MULTISPECIES: hypothetical protein [Escherichia]	Escherichia
group_12354	EGW90929	hypothetical protein EC30301_1137 [Escherichia coli 3030-1]	Escherichia coli 3030-1
group_12357	PBK06416	hypothetical protein CMR95_25820, partial [Escherichia coli]	Escherichia coli
group_12358	WP_024165963	hypothetical protein [Escherichia coli]	Escherichia coli
group_12359	WP_000228011	MULTISPECIES: restriction endonuclease subunit S [Enterobacteriaceae]	Enterobacteriaceae
group_1236	WP_032361832	transposase [Escherichia coli]	Escherichia coli
group_12360	WP_001688437	HsdR family type I site-specific deoxyribonuclease [Escherichia coli]	Escherichia coli
group_12361	WP_001122107	MULTISPECIES: M48 family metallopeptidase [Enterobacteriaceae]	Enterobacteriaceae
group_12362	WP_000467666	MULTISPECIES: OmpA family protein [Escherichia]	Escherichia
group_12363	WP_001280945	MULTISPECIES: DNA-binding transcriptional regulator [Enterobacteriaceae]	Enterobacteriaceae
group_12364	AUL91242	hypothetical protein CR916_20195 [Escherichia coli]	Escherichia coli
group_12365	OVD11913	hypothetical protein UQ18_28160, partial [Escherichia coli]	Escherichia coli
group_12366	WP_097435620	acyclic terpene utilization AtuA family protein [Escherichia coli]	Escherichia coli
group_12367	WP_000472399	type 1 fimbrial protein [Escherichia coli]	Escherichia coli
group_12368	WP_001226938	MULTISPECIES: type II toxin-antitoxin system ParD family antitoxin [Escherichia]	Escherichia
group_12369	WP_010917763	MBL fold metallo-hydrolase [Escherichia coli]	Escherichia coli
group_12370	WP_001284958	Hcp family type VI secretion system effector [Escherichia coli]	Escherichia coli
group_12371	CTT63697	fimbrial protein [Escherichia coli]	Escherichia coli
group_12373	WP_000770084	fimbrial protein [Escherichia coli]	Escherichia coli
group_12374	WP_000125566	MULTISPECIES: type II toxin-antitoxin system CcdA family antitoxin [Enterobacteriaceae]	Enterobacteriaceae
group_12375	ELV76587	hypothetical protein ECPA19_5236 [Escherichia coli PA19]	Escherichia coli PA19
group_12377	WP_010905008	recombinase family protein [Escherichia coli]	Escherichia coli
group_12378	AAG59467	hypothetical protein Z5881 [Escherichia coli O157:H7 str. EDL933]	Escherichia coli O157:H7 str. EDL933
group_12380	WP_000970600	carbohydrate kinase family protein [Escherichia coli]	Escherichia coli
group_12381	WP_000829415	hypothetical protein [Escherichia coli]	Escherichia coli
group_12383	CTV87559	Uncharacterised protein [Escherichia coli]	Escherichia coli
group_12384	WP_001173628	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
group_12385	WP_000043357	MULTISPECIES: hypothetical protein [Enterobacteriaceae]	Enterobacteriaceae
